firm_ID,year,R,Re,R_F,industry_ID,sales,OX,NFE,X,OA,FA,OL,FO,BE,lagged_BE,ROE,ME
617,2015,NA,NA,-7.699310883161337e-4,4,200106.95,10671.04,-368.0849543449313,11039.13,205785.53,38220.27,46234.06,89293.1,108478.63999999998,NA,NA,92462.706
617,2016,-0.24607889076931078,-0.24645883438651173,3.799436172009507e-4,4,239419.7,12204.48,-737.8300286218104,12942.31,232858.07,42061.38,45607.18,111670.78,117641.49000000002,108478.63999999998,0.11930745075712602,65766.12
617,2017,0.026534281710251406,0.022826279106467062,0.003708002603784344,4,250067.21,14141.62,1938.375967980308,12203.24,254999.11,46424.92,46442.81,130329.12,124652.1,117641.49000000002,0.10373245017552904,62923.686
617,2018,-0.16272937217645222,-0.17016146087022466,0.007432088693772432,4,263153.13,10637.29,-1216.4308250741874,11853.72,251093.87,45544.17,46880.04,117785.28,131972.71999999997,124652.1,0.09509442680869395,48154.176
617,2019,0.18299931230965738,0.18243432334523835,5.649889644190331e-4,4,259507.56,7177.31,-1044.4932326363546,8221.81,146823.78,151032.44,43396.16,117772.98,136687.08000000002,131972.71999999997,0.06229931458562043,53114.502
617,2020,-0.062111750504422636,-0.06216059854212208,4.88480376994449e-5,4,274040.17,11644.85,454.9750916764741,11189.88,148494.54,161690.72,44916.07,121525.54,143743.65000000002,136687.08000000002,0.08186494290462565,46482.156
618,2015,NA,NA,0.007432088693772432,4,10837.13,512.52,-7.105208957377411,519.62,3341.67,6697.94,1295.29,3727.43,5016.889999999999,NA,NA,2304.861
619,2015,NA,NA,0.005786108521409483,4,156385.58,3397.05,326.5911767523425,3070.46,73978,18797.89,24835.47,23581.31,44359.11,NA,NA,18996.64
619,2016,0.41963148397141037,0.4204014150597265,-7.699310883161337e-4,4,157701.61,2833.19,123.99736715532411,2709.19,74301.98,19748.7,25394.52,23570.69,45085.469999999994,44359.11,0.06107403868111871,29938.216
619,2017,0.5411268757246543,0.5407469321074534,3.799436172009507e-4,4,156973.42,4075.73,95.57655000251822,3980.15,75412.23,18512.68,24740.5,21461.81,47722.59999999999,45085.469999999994,0.08828010443275851,44834.608
619,2018,-0.09518454019817146,-0.09889254280195581,0.003708002603784344,4,155497.34,7584.87,23.40054668156479,7561.47,71993.85,25749.51,26916.83,18575.86,52250.67,47722.59999999999,0.15844631264851458,37563.008
619,2019,0.2826476919397276,0.2752156032459552,0.007432088693772432,4,158257.07,4855.45,76.99280025754699,4778.46,70143.03,26138.26,27569.2,15556.43,53155.66,52250.67,0.09145260721058696,45894.184
619,2020,-0.15664445488875356,-0.1572094438531726,5.649889644190331e-4,4,163824.25,8300.63,373.49553783883465,7927.14,73151.3,24493.79,28619.99,9984.35,59040.75,53155.66,0.14913068523652984,36898.176
620,2015,NA,NA,0.003708002603784344,4,70319.63,2660.4,-210.37606685725905,2870.78,72290.19,23508.37,16258.72,34138.08,45401.759999999995,NA,NA,22464.734
620,2016,0.026898709846073343,0.01946662115230091,0.007432088693772432,4,71777.7,3536.15,-232.84741248708823,3769,68854.98,27292.62,16522.46,31005.54,48619.59999999999,45401.759999999995,0.08301440296587623,22447.075
620,2017,0.4210144520678698,0.42044946310345077,5.649889644190331e-4,4,77535.11,3319.63,-83.3414965312234,3402.97,72682.76,27006.37,18601.24,30450.57,50637.31999999999,48619.59999999999,0.06999173172959054,30674.376
620,2018,-0.16897013142174422,-0.16901897945944366,4.88480376994449e-5,4,82403.69,4293.56,-102.2427662526508,4395.81,69337.13,30138.7,18436.42,27060.42,53978.990000000005,50637.31999999999,0.0868096889803805,24355.332
620,2019,-0.26571087503404967,-0.27149698355545915,0.005786108521409483,4,84500.93,4475.64,109.32642265062007,4366.32,70194.32,30446.46,19035.31,25089.35,56516.12000000001,53978.990000000005,0.08088924968770256,16179.376
620,2020,0.06981477712192152,0.07058470821023766,-7.699310883161337e-4,4,86646.17,4626.27,185.72941910141395,4440.54,71477.57,29418.88,18562.39,23951.16,58382.90000000001,56516.12000000001,0.07857121118717986,15580.476
621,2015,NA,NA,4.88480376994449e-5,4,13536.98,474.39,126.92977582728103,347.46,16457.01,1800.51,2451.12,3624.3,12182.1,NA,NA,11994.684
621,2016,0.532156745438229,0.5263706369168195,0.005786108521409483,4,13648.72,423.85,66.00473973639072,357.84,16462.42,1903.47,2510.79,3736.96,12118.139999999998,12182.1,0.02937424581968626,18377.736
621,2017,0.6409509209847617,0.6417208520730778,-7.699310883161337e-4,4,13586.06,533.81,65.06602306778254,468.75,16867.28,1821.96,2434.75,3757.92,12496.57,12118.139999999998,0.03868167887150999,30063.852
621,2018,-0.05035001359070779,-0.05072995720790874,3.799436172009507e-4,4,13457.57,832.5,36.02169575610014,796.48,15504.07,2378.69,2656.9,2023.1,13202.76,12496.57,0.06373588912797672,28456.428
621,2019,0.4778145602042134,0.4741065576004291,0.003708002603784344,4,13696.87,604.92,0.11378132274260952,604.81,14846.21,2379.67,2720.66,964.39,13540.83,13202.76,0.04580936107298776,41929.368
621,2020,-0.14354463168103904,-0.15097672037481147,0.007432088693772432,4,14185.41,906.27,34.75981433918184,871.51,15481.14,2225.95,2813.9,730.85,14162.34,13540.83,0.06436163809751692,35695.408
622,2015,NA,NA,3.799436172009507e-4,4,180589.39,960.12,384.07906797762223,576.04,147587.53,31305.15,33744.69,53606.34,91541.65,NA,NA,80723.456
622,2016,0.10733809819142115,0.1036300955876368,0.003708002603784344,4,188972.08,4320.71,285.5850883936394,4035.13,146352.62,34188.39,35245.08,49921.3,95374.63,91541.65,0.04407971671911092,89165.593
622,2017,0.363973509267999,0.35654142057422655,0.007432088693772432,4,198993.31,4333.35,145.11282412434795,4188.24,149831.4,31998.36,34875.13,48800.64,98153.99,95374.63,0.0439135648547208,120139.206
622,2018,-0.0017074454083835233,-0.0022724343728025564,5.649889644190331e-4,4,200281.39,2740.29,144.62800883103802,2595.66,145769.34,36056.72,35569.73,46856.4,99399.93,98153.99,0.0264447731569547,118605.575
622,2019,0.45081999692362684,0.4507711488859274,4.88480376994449e-5,4,223018.3,-607.39,64.18334987570782,-671.58,159744.56,31887.65,40721.03,55564.65,95346.53,99399.93,-0.00675634278615689,170634.365
622,2020,-0.1989920201595966,-0.2047781286810061,0.005786108521409483,4,224064.15,-1447.5,160.32938600065165,-1607.83,165940.34,40293.23,40399.47,64673.79,101160.31,95346.53,-0.01686301536091559,143297.472
623,2015,NA,NA,5.649889644190331e-4,4,453304.83,16573.15,836.5901387740693,15736.56,410232.78,90269.72,71496.1,154832.47,274173.93000000005,NA,NA,274535.298
623,2016,-0.013497036638613236,-0.01354588467631268,4.88480376994449e-5,4,458344.65,16379.75,663.4745725966216,15716.28,421377.22,132387.11,79590.46,195366.97,278806.8999999999,274173.93000000005,0.05732229902383497,266187.373
623,2017,0.07490105004413405,0.06911494152272457,0.005786108521409483,4,487623.59,17421.12,579.9186070033662,16841.2,404683.98,99839.26,67233.54,156641.3,280648.4,278806.8999999999,0.06040453087782263,280748.476
623,2018,-0.19737682833598447,-0.19660689724766833,-7.699310883161337e-4,4,489831.43,19525.6,443.24263435233144,19082.36,379566.46,111949.99,74473.7,123628.92,293413.83,280648.4,0.06799383142750857,218860.347
623,2019,0.17654961477409126,0.1761696711568903,3.799436172009507e-4,4,505489.03,17851.52,92.36792974313198,17759.15,375231.65,124769.68,80913.05,113788.5,305299.78,293413.83,0.06052594726022287,251540.608
623,2020,-0.20633801628790904,-0.2100460188916934,0.003708002603784344,4,527638.25,24217.89,-57.883894928331365,24275.78,366677.56,127398.27,81580.55,88487.02,324008.26,305299.78,0.07951456761613125,194372.288
624,2015,NA,NA,-7.699310883161337e-4,4,1395415.43,81712.91,957.2870971348482,80755.62,1283896.44,345349.35,286598.04,733835.2,608812.5499999999,NA,NA,379972.508
624,2016,-0.44919445204210384,-0.4495743956593048,3.799436172009507e-4,4,1422132.16,65061.94,1484.1310217182204,63577.81,1163429.63,350231.69,300631.75,580782.47,632247.0999999999,608812.5499999999,0.10442920403004176,199176.061
624,2017,0.976650694804492,0.9729426922007076,0.003708002603784344,4,1476214.88,54665.58,1064.4789295320022,53601.1,1119786.75,363060.45,303919.4,513164.09,665763.71,632247.0999999999,0.08477872021872462,381747.333
625,2015,NA,NA,0.007432088693772432,4,1375521.52,37484.91,501.9073526257614,36983,1333934.52,308022.4,276314.87,611542.68,754099.3699999999,NA,NA,604726.122
625,2016,0.11576599752952466,0.11520100856510562,5.649889644190331e-4,4,1395698.55,37463.32,729.8869755896584,36733.43,1219028.36,332153.38,279313.05,495718.3,776150.3900000001,754099.3699999999,0.04871165719181015,664534.2
625,2017,0.20729483282674765,0.2072459847890482,4.88480376994449e-5,4,1411514.73,45354.24,894.8530002783173,44459.39,1255559.13,333671.19,278727.94,498967.5,811534.8799999999,776150.3900000001,0.05728192702447781,792608.064
625,2018,-0.04624581539933048,-0.052031923920739964,0.005786108521409483,4,1406001.92,48312.05,903.1798814699836,47408.87,1046135.33,388247.98,279276.75,316684.15,838422.4099999999,811534.8799999999,0.05841877061402464,734612.352
625,2019,0.5049342105263155,0.5057041416146316,-7.699310883161337e-4,4,1461012.27,60675.5,-378.4218814099101,61053.92,838118.69,397646.17,316087.06,46942.52,872735.2799999999,838422.4099999999,0.07282000012380395,1072920.672
625,2020,-0.219272463953315,-0.21965240757051596,3.799436172009507e-4,4,1534633.04,69978.71,-2146.796155507784,72125.51,918185.42,393610.14,330605.7,68706.88,912482.98,872735.2799999999,0.08264305529163436,807106.992
626,2015,NA,NA,0.005786108521409483,4,4469.73,197.9,-4.850535623727594,202.75,2779.64,2403.46,1310.91,851.97,3020.22,NA,NA,4859.547
626,2016,0.5304074432886368,0.5311773743769529,-7.699310883161337e-4,4,4680.14,288.76,-5.432225337979495,294.19,2802.67,2650.71,1369.64,836.76,3246.98,3020.22,0.09740681142433331,7354.809
626,2017,0.8567052121161027,0.8563252684989018,3.799436172009507e-4,4,4926.15,299.02,0.1031360935361154,298.91,2837.92,2455.38,1354.9,459.93,3478.4700000000003,3246.98,0.09205785067970854,13584.186
626,2018,0.15420709228632057,0.15049908968253622,0.003708002603784344,4,4958.23,290.54,1.341867834695541,289.19,2805.69,2820.69,1382.94,575.36,3668.08,3478.4700000000003,0.08313712638027639,15605.436
626,2019,2.2763923821448473,2.268960293451075,0.007432088693772432,4,5522.48,233.23,7.508425319036192,225.72,3118.52,2570.69,1582.49,366.13,3740.59,3668.08,0.06153628056094742,51030.672
626,2020,0.0789225772699913,0.07835758830557227,5.649889644190331e-4,4,5548.46,229.06,5.566055078806737,223.5,3190.01,3172.7,1569.93,947.1,3845.68,3740.59,0.05974993249727984,55007.106
627,2017,NA,NA,-7.699310883161337e-4,5,13166.75,220.49,2.40464000495751,218.09,6157.65,2710.39,1426.44,3904.29,3537.309999999999,NA,NA,4271.679
627,2018,-0.30805018272372986,-0.3084301263409308,3.799436172009507e-4,5,13286.73,319.51,2.3202116460404096,317.19,6174.42,2912.42,1565.35,3749.14,3772.35,3537.309999999999,0.08966983385680082,2880.582
627,2019,0.089971528730175,0.08626352612639065,0.003708002603784344,5,13714.1,289.56,4.4151361871486445,285.15,6182.38,3177.31,1618.82,3798.41,3942.460000000001,3772.35,0.07558948665950932,3058.227
627,2020,0.7356520058932932,0.7282199171995207,0.007432088693772432,5,14462.89,270.06,8.059407049081232,262,6652.28,3343.22,1633.49,4241.75,4120.26,3942.460000000001,0.06645596911572976,5225.496
628,2019,NA,NA,4.88480376994449e-5,5,46631.2,1772.73,-41.66427324268846,1814.4,23026.86,14058.85,7859.51,3996.79,25229.410000000003,NA,NA,5973.021
628,2020,0.7076706863335591,0.7018845778121496,0.005786108521409483,5,49186.26,1784.11,-126.4094382618572,1910.52,24627.67,14607.88,7937.19,4547.05,26751.31,25229.410000000003,0.07572590877075602,9781.644
629,2015,NA,NA,5.649889644190331e-4,5,9192.67,900.96,27.56001592468028,873.39,12098.37,5273.31,1632.32,7912.41,7826.950000000002,NA,NA,4604.6
629,2016,0.1985368651706536,0.19848801713295416,4.88480376994449e-5,5,8660.33,798.58,9.3459593383264,789.24,12178.78,4560.22,1532.92,6846.79,8359.29,7826.950000000002,0.10083621333980668,5239.85
629,2017,0.8759581298422416,0.8701720213208322,0.005786108521409483,5,9406.57,892.13,24.698809776043717,867.44,12675.55,4817.84,1654.94,6859.12,8979.329999999998,8359.29,0.10376957851683576,9572.64
629,2018,0.19562529652532623,0.19639522761364236,-7.699310883161337e-4,5,9984.55,1120.24,37.80284939110767,1082.44,12758.97,4978.59,1803.93,6217.76,9715.87,8979.329999999998,0.12054796961465948,11145.75
629,2019,1.5034378582031191,1.5030579145859182,3.799436172009507e-4,5,10719.5,1304.64,28.04932227013533,1276.6,11659.45,6117.13,1796.4,5419.4,10560.780000000002,9715.87,0.13139327718464738,27230.28
629,2020,-0.2886548915240703,-0.29236289412785466,0.003708002603784344,5,11227.47,1279.72,-16.697422428961843,1296.42,12066.49,5903.78,1833.79,4710.97,11425.51,10560.780000000002,0.12275797810389004,18974.34
630,2015,NA,NA,-7.699310883161337e-4,5,5818.04,152.64,-19.90776646187179,172.55,2206.23,3119.29,1452.61,1473.85,2399.0600000000004,NA,NA,3866.756
630,2016,-0.07094041432334275,-0.0713203579405437,3.799436172009507e-4,5,6350.86,195.16,45.150245890147815,150.01,2652.24,3951.33,1751.25,2387.73,2464.5899999999997,2399.0600000000004,0.06252865705734745,3570.855
630,2017,0.11811986086734927,0.11441185826356493,0.003708002603784344,5,6389.94,124.74,27.21353876095105,97.52,2830.84,2678.42,713.21,2321.79,2474.26,2464.5899999999997,0.03956844749025193,3981.016
630,2018,-0.22081160699447544,-0.22824369568824787,0.007432088693772432,5,6719.33,177.71,5.322645814589496,172.39,2975.63,2672.69,731.85,2285.13,2631.34,2474.26,0.06967335688246182,3088.092
630,2019,1.1094617893764194,1.1088968004120003,5.649889644190331e-4,5,7097.17,173.51,5.102033371688152,168.4,2853.22,2826.79,822.29,2136.54,2721.18,2631.34,0.06399781100123891,6486.964
630,2020,0.20425323352745073,0.20420438548975128,4.88480376994449e-5,5,7619.78,259.99,5.6060732314079775,254.39,3231.64,2905.32,836.61,2374.38,2925.97,2721.18,0.09348517922371911,7761.92
631,2015,NA,NA,0.007432088693772432,5,13430.3,-47.92,1.9099755772868323,-49.83,4849.93,2568.65,1727.82,3268.66,2422.100000000001,NA,NA,2332.632
631,2016,0.05880080087112316,0.05823581190670413,5.649889644190331e-4,5,13793.2,5.18,2.2131232939329317,2.96,4666.38,3050.68,1789.82,3515.72,2411.5200000000004,2422.100000000001,0.00122208001321167,2455.587
631,2017,0.0641970491755901,0.06414820113789066,4.88480376994449e-5,5,13237.62,49.48,1.13311876290252,48.34,4655.96,2918.47,1636.32,3492.73,2445.38,2411.5200000000004,0.02004544851380042,2599.62
631,2018,0.13349894011658736,0.12771283159517788,0.005786108521409483,5,13162.28,152.24,2.835465869934645,149.41,4622.48,3261.77,1786.59,3539.42,2558.2399999999993,2445.38,0.06109888851630421,2906.422
631,2019,0.3232278915785849,0.323997822666901,-7.699310883161337e-4,5,14110.98,240.45,1.0346899928429865,239.41,4804.32,3388.07,1800.23,3650.32,2741.8399999999997,2558.2399999999993,0.09358387016073554,3784.672
631,2020,0.015539309507158983,0.015159365889958032,3.799436172009507e-4,5,15829.4,344.13,1.7182736029814174,342.41,6032.87,2972.92,2005.99,3971.36,3028.44,2741.8399999999997,0.12488329005339482,3787.014
632,2015,NA,NA,0.005786108521409483,5,89722.72,4564.33,-364.37632625335925,4928.71,57768.41,28122.82,17297.72,31409.88,37183.630000000005,NA,NA,17368.614
632,2016,-0.1782380671269561,-0.17746813603863998,-7.699310883161337e-4,5,92775.75,4128.65,-21.160759724695353,4149.81,53488.76,31137.95,18389.77,26742.56,39494.380000000005,37183.630000000005,0.11160314364143575,13213.36
632,2017,0.15532853009903191,0.15494858648183096,3.799436172009507e-4,5,88094.67,4181.22,-17.480640785356393,4198.7,57688.65,25330.92,17747.72,22878.82,42393.03,39494.380000000005,0.10631132834595704,14047.888
633,2015,NA,NA,0.003708002603784344,5,167076.89,5750.58,-488.8258894576769,6239.41,92498.74,126735.64,41326.59,96939.55,80968.24,NA,NA,80914.413
633,2016,0.022490161188026825,0.015058072494254393,0.007432088693772432,5,171533.82,6572.35,-647.6967602218264,7220.05,89973.32,153138.65,42797.64,113407.23,86907.1,80968.24,0.08917138374256375,81406.206
633,2017,0.074219296567819,0.07365430760339997,5.649889644190331e-4,5,164685.11,6878.18,-833.9618431581108,7712.14,88709.83,146302.17,39173.25,103572.45,92266.30000000002,86907.1,0.08874004540480582,85195.905
633,2018,-0.04864078188421295,-0.04868962992191239,4.88480376994449e-5,5,163818.4,8123.54,-1003.7720206931882,9127.31,89301.69,166029.85,42793.65,112852.03,99685.86000000002,92266.30000000002,0.09892355063549745,79245.42
633,2019,0.09876720737993727,0.09298109885852779,0.005786108521409483,5,175523.1,9662.96,-1184.063734577402,10847.03,92327.13,172280.17,43073.97,113477.39,108055.94000000002,99685.86000000002,0.10881212240131148,84488.412
633,2020,-0.13523661671433795,-0.13446668562602182,-7.699310883161337e-4,5,196807.49,11759.63,-1476.1171934878207,13235.74,114106.21,148111.7,48026.76,96105.15,118086.00000000004,108055.94000000002,0.12248970301864014,69994.584
634,2015,NA,NA,4.88480376994449e-5,5,36413.9,1167.11,542.2439658877406,624.86,25163.36,6268.44,3337.78,10177.87,17916.15,NA,NA,7164.222
634,2016,0.4936438268730876,0.4878577183516781,0.005786108521409483,5,41982.06,1192.31,-256.60621973658004,1448.92,26289.11,9312.61,4056.86,12749.35,18795.51,17916.15,0.08087228561939926,10096.458
634,2017,0.4205106155911691,0.4212805466794852,-7.699310883161337e-4,5,46205.16,1505.33,-48.55726366646704,1553.89,25963.58,12402.29,4458.12,14247.59,19660.160000000003,18795.51,0.08267346829109717,13638.71
634,2018,-0.3217277908876386,-0.32210773450483954,3.799436172009507e-4,5,48771.89,1519.4,-16.23800498334886,1535.64,27782.12,12441.22,4969.91,14748.21,20505.22,19660.160000000003,0.07810923207135648,8571.418
634,2019,0.9077457398802771,0.9040377372764927,0.003708002603784344,5,51885.39,1508.25,-17.5367476334969,1525.79,28728.19,14861.95,5109.17,17205.07,21275.9,20505.22,0.0744098332034477,15486.088
634,2020,0.03892046988739062,0.03148838119361819,0.007432088693772432,5,55264.18,1778.25,-9.603110799492065,1787.85,29299.12,18841.31,5391.48,20486.47,22262.48,21275.9,0.08403169783651926,15250.4
635,2015,NA,NA,3.799436172009507e-4,5,41893.38,-83.56,26.937693701141463,-110.5,26165.83,6605.22,8346,11603.06,12821.990000000002,NA,NA,7603.684
635,2016,0.14200483911179362,0.13829683650800928,0.003708002603784344,5,41363.77,561.17,41.24228821973195,519.93,22884.2,7329.03,7770.8,9185.36,13257.07,12821.990000000002,0.04054986784422697,8596.615
635,2017,0.10623415162624927,0.09880206293247684,0.007432088693772432,5,38318.85,529.93,11.069722861730796,518.86,22312.48,6049.67,6951.4,7773.71,13637.04,13257.07,0.03913836164401334,9381.587
635,2018,-0.0776267827689675,-0.07819177173338654,5.649889644190331e-4,5,37329.24,645.49,10.059945269153909,635.43,20898.26,5878.65,7144.77,5523.78,14108.359999999995,13637.04,0.04659588884391334,8494.1
635,2019,0.5653476306481695,0.5652987826104701,4.88480376994449e-5,5,40070.93,1197.49,-2.103078749923138,1199.59,19431.07,6065.57,7325.76,3144.12,15026.759999999998,14108.359999999995,0.08502689185702662,12969.612
635,2020,-0.06293890559208826,-0.06872501411349774,0.005786108521409483,5,43049.59,1362.23,-9.242578040326553,1371.47,19477.42,6181.21,7226.79,2314.81,16117.029999999995,15026.759999999998,0.09126851031093863,11885.882
636,2017,NA,NA,0.005786108521409483,5,44119.23,1209.15,-16.660731797132044,1225.81,27862.27,13838.84,11247.08,15425.46,15028.570000000003,NA,NA,18782.28
636,2018,-0.29187396351575445,-0.2911040324274383,-7.699310883161337e-4,5,46602.14,1215.2,-0.06162081382933579,1215.26,30155.69,14051.43,12533.13,15842.81,15831.179999999998,15028.570000000003,0.08086331567141782,12900.03
636,2019,0.8166035919787307,0.8162236483615297,3.799436172009507e-4,5,49524.02,1159.21,2.318517203114407,1156.89,31186.85,16753.62,12913.61,18454.63,16572.229999999996,15831.179999999998,0.07307667526994199,22940.775
636,2020,0.027758321180150425,0.02405031857636608,0.003708002603784344,5,52799.21,1426.82,7.91113502908542,1418.91,32143.61,21547.46,13634.11,22477.08,17579.879999999997,16572.229999999996,0.08561973856264368,23150.49
637,2015,NA,NA,-7.699310883161337e-4,5,216228.14,19165.17,-616.0860211829838,19781.25,216539.86,72216.43,51936.75,16462.11,220357.43,NA,NA,177557.888
637,2016,0.12607976185013525,0.1256998182329343,3.799436172009507e-4,5,242397.79,19152.23,-624.0737788029373,19776.31,217883.17,86667.67,50275.21,19681.25,234594.38,220357.43,0.08974650866095145,193911.904
637,2017,0.20678869323447624,0.2030806906306919,0.003708002603784344,5,254335.22,19536.66,-455.905875380371,19992.56,225440.6,80722.9,50353.18,7613.38,248196.94,234594.38,0.08522181989184907,228080.116
637,2018,-0.18839683871252577,-0.1958289274062982,0.007432088693772432,5,248829.52,19332.63,-279.6456526875193,19612.27,226515.49,79511.92,44200.35,411.54,261415.52,248196.94,0.0790189838762718,179018.068
637,2019,0.08042540164474077,0.07986041268032174,5.649889644190331e-4,5,258777.76,18951.79,-264.39793339605194,19216.18,225753.39,86976.58,38711.42,592.54,273426.01,261415.52,0.07350818344679766,186318.968
637,2020,0.0552197029728283,0.055170854935128855,4.88480376994449e-5,5,279684.7,23513.32,-158.74963693284164,23672.07,229343.52,102512.9,40014.27,2446.26,289395.89,273426.01,0.08657577967801966,189093.31
638,2016,NA,NA,5.649889644190331e-4,5,41300.59,823.76,18.04129251886912,805.72,22697.97,5559.75,7030.25,6850.27,14377.2,NA,NA,9250.486
638,2017,0.2209954775853047,0.22094662954760524,4.88480376994449e-5,5,40421.61,584.17,9.51823182775045,574.65,21030.07,5340.99,6605.65,5427.8,14337.61,14377.2,0.03996953509723729,11164.584
638,2018,-0.1493986837480924,-0.15518479226950188,0.005786108521409483,5,40135.85,1181.84,0.3885624392173971,1181.45,20317.66,5991.45,6731.59,4473.66,15103.86,14337.61,0.08240215768178936,9078.632
638,2019,0.5870056760728213,0.5877756071611374,-7.699310883161337e-4,5,41233.01,996.89,-6.722896787854507,1003.62,19867.72,6212.96,6912.67,3605.21,15562.8,15103.86,0.06644791463903929,13946.841
638,2020,-2.8513287743969773e-4,-6.650764946406484e-4,3.799436172009507e-4,5,40448.23,1010.12,-11.002177615709922,1021.12,19235.69,6027.46,6849.97,2483,15930.179999999997,15562.8,0.06561287171974195,13555.725
639,2015,NA,NA,0.005786108521409483,5,47466.54,2444.7,-66.72108569791551,2511.42,22043.12,5479.63,6740.79,90.76,20691.199999999997,NA,NA,15195.834
639,2016,-0.07504094076128676,-0.07427100967297062,-7.699310883161337e-4,5,47783.34,3177.49,-129.97887317213403,3307.47,21044.65,9395.35,7268.19,288.12,22883.69,20691.199999999997,0.15984911459944326,12942.12
639,2017,0.01990131578947385,0.0195213721722729,3.799436172009507e-4,5,49263.97,3072.98,-187.16939894450263,3260.15,21161.91,9716.43,5966.81,257.57,24653.96,22883.69,0.14246609703242788,11993.775
639,2018,-0.03852374080295273,-0.04223174340673708,0.003708002603784344,5,50414.25,3115.27,-133.24104224179686,3248.51,20675.47,12854.43,6365.31,806.39,26358.2,24653.96,0.1317642277346114,10242.126
639,2019,0.4116642088650868,0.4042321201713144,0.007432088693772432,5,54930.51,2773.52,-78.97523974198597,2852.5,20378.4,15460.48,6391.47,1558.43,27888.98,26358.2,0.10822059169442526,13038.228
639,2020,0.13362557574903833,0.1330605867846193,5.649889644190331e-4,5,56078.18,3411.04,96.5350617762285,3314.5,21167.31,16764.39,6892.23,1269.54,29769.93,27888.98,0.11884622528324808,13274.82
640,2015,NA,NA,0.003708002603784344,5,10501.02,518.65,15.678491660905191,502.97,6863.74,2945.24,2063.83,3390.12,4355.03,NA,NA,2347.982
640,2016,0.2491832740675748,0.24175118537380236,0.007432088693772432,5,12240.91,578.87,7.361200388076897,571.51,7483.82,3543.66,2424.69,3829.94,4772.8499999999985,4355.03,0.13122986523629,2745.183
641,2015,NA,NA,4.88480376994449e-5,5,53573.46,2335.12,-90.03857767061481,2425.16,22544.4,12734.06,6775.05,774.83,27728.58,NA,NA,16422.861
641,2016,-0.01556259122533954,-0.021348699746749022,0.005786108521409483,5,55962.84,2441.34,-146.5322041770962,2587.88,21586.88,15436.13,7006.62,771.4,29244.99,27728.58,0.09332897681742088,15014.181
641,2017,0.08945144816564254,0.09022137925395868,-7.699310883161337e-4,5,49120.64,2912.56,-166.38656399068572,3078.95,20547.63,18623.25,6259.19,1966,30945.69,29244.99,0.10528128065696038,15025.92
641,2018,-0.1446288071065992,-0.14500875072380015,3.799436172009507e-4,5,45879.49,2814.21,-183.46403180082945,2997.68,19597.27,19239.36,5696.15,773.11,32367.370000000003,30945.69,0.09686906318779771,11433.786
641,2019,0.7466483214746193,0.742940318870835,0.003708002603784344,5,52181.06,3507.68,-180.0810711056779,3687.76,20025.29,23056.42,6408,2228.79,34444.92,32367.370000000003,0.1139344963770612,18207.189
641,2020,-0.09390736585508719,-0.10133945454885962,0.007432088693772432,5,55351.14,4045.51,-175.6680864237825,4221.18,20113.25,26953.74,6382.94,3972.97,36711.08,34444.92,0.1225486951341446,14591.577
642,2015,NA,NA,3.799436172009507e-4,5,64497.67,3625.41,-147.75158748759216,3773.17,39229.89,33395.78,10681.72,15754.22,46189.73,NA,NA,20869.212
642,2016,-0.09090486201792292,-0.09461286462170726,0.003708002603784344,5,65899.34,3906.47,-198.31876708404937,4104.79,38021.14,35110.92,10627.59,13738.14,48766.33,46189.73,0.08886802325971596,17399.304
642,2017,0.11906404292877837,0.11163195423500594,0.007432088693772432,5,64493.46,3792.48,-241.9518556625753,4034.43,35198.79,33687.39,9979.03,8698.64,50208.51,48766.33,0.08272982609107554,17978.376
642,2018,-0.09378707714131473,-0.09435206610573377,5.649889644190331e-4,5,64018.83,4406.13,-210.34010374967437,4616.47,33881.45,37837.83,10152.83,8238.51,53327.939999999995,50208.51,0.09194596692871387,14807.052
642,2019,0.30132015631763887,0.3012713082799394,4.88480376994449e-5,5,65770,4231.62,-247.3018230091321,4478.93,33112.23,39115.01,10445.69,6193.93,55587.62,53327.939999999995,0.0839884308300677,17141.436
642,2020,0.13408065028947092,0.12829454176806143,0.005786108521409483,5,64550.91,3784.35,-268.2945592824125,4052.65,31983.93,37789.45,10340.32,1843.56,57589.5,55587.62,0.07290562179132691,17444.544
643,2015,NA,NA,5.649889644190331e-4,5,31309.63,1255.68,-223.8965180366404,1479.57,23891.47,9697.82,5360.43,12743.25,15485.61,NA,NA,12862.088
643,2016,-0.19442607417202296,-0.1944749222097224,4.88480376994449e-5,5,32368.07,1346.11,-26.01718118501499,1372.13,21760.2,10526.23,5696.13,10574.46,16015.84,15485.61,0.08860677751796668,10038.84
643,2017,0.22532744117169612,0.21954133265028664,0.005786108521409483,5,30717.19,1352.2,0.09313856727748002,1352.11,23789.03,8689.43,5499.43,10231.68,16747.35,16015.84,0.08442329593702234,11931.316
643,2018,-0.32674187305198565,-0.3259719419636695,-7.699310883161337e-4,5,31784.77,1697.57,18.37872523413975,1679.19,22264.86,10198.03,5815.88,8761.46,17885.550000000003,16747.35,0.10026601223477148,7541.784
643,2019,-0.02990667566816252,-0.03028661928536347,3.799436172009507e-4,5,33386.68,1778.97,-22.83673476062706,1801.81,22706.52,9260.24,5970.31,7562.94,18433.51,17885.550000000003,0.1007411010564394,6830.348
